submission_id,QUD,RT,age,answer,botresponse,causes_id1,causes_id2,comments,education,endTime,expected,experiment_id,gender,group,id,id1,id2,languages,picture1,picture2,prolific_id,question,question_long,response,selected_pic,startDate,startTime,timeSpent,trial_name,trial_number,type
2246,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8903,41,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,,Graduated College,1632385143095,none,67,male,group1,trial6,if2_unn,if1_uu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,6144476b4e4bde98a70d0341,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:08:39 GMT+0100 (British Summer Time),1632384519863,10.3872,image_selection,14,critical
2246,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",17719,41,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,,Graduated College,1632385143095,none,67,male,group1,trial1,if1_un,if2_unu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,6144476b4e4bde98a70d0341,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 09:08:39 GMT+0100 (British Summer Time),1632384519863,10.3872,image_selection,15,critical
2246,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",17823,41,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,,Graduated College,1632385143095,picture1,67,male,group1,trial14,if2_unn,if2_unu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if2_unu.png,6144476b4e4bde98a70d0341,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:08:39 GMT+0100 (British Summer Time),1632384519863,10.3872,image_selection,16,critical
2246,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6280,41,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,,Graduated College,1632385143095,picture1,67,male,group1,trial17,if1_un,if1_uu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if1_uu.png,6144476b4e4bde98a70d0341,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:08:39 GMT+0100 (British Summer Time),1632384519863,10.3872,image_selection,17,critical
2246,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7231,41,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,,Graduated College,1632385143095,none,67,male,group1,trial4,if2_unn,if1_uu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,6144476b4e4bde98a70d0341,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 09:08:39 GMT+0100 (British Summer Time),1632384519863,10.3872,image_selection,18,critical
2245,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),12703,35,NA,barbara,NA,NA,,Graduated High School,1632385129359,green,67,female,NA,independent_edge_nh,NA,NA,English,NA,NA,6145befa81e37c461ee9bf4e,,NA,green,NA,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,animation_buttons,1,training
2245,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),13569,35,NA,barbara,NA,NA,,Graduated High School,1632385129359,none,67,female,NA,if2_nnl,NA,NA,English,NA,NA,6145befa81e37c461ee9bf4e,,NA,blue,NA,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,animation_buttons,2,training
2245,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),19972,35,NA,barbara,NA,NA,,Graduated High School,1632385129359,blue|green|yellow,67,female,NA,if2_hnh,NA,NA,English,NA,NA,6145befa81e37c461ee9bf4e,,NA,blue|green|yellow,NA,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,animation_buttons,3,training
2245,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),7683,35,NA,barbara,NA,NA,,Graduated High School,1632385129359,none,67,female,NA,if1_ln,NA,NA,English,NA,NA,6145befa81e37c461ee9bf4e,,NA,none,NA,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,animation_buttons,4,training
2245,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),12120,35,NA,barbara,NA,NA,,Graduated High School,1632385129359,blue|green,67,female,NA,if1_hn,NA,NA,English,NA,NA,6145befa81e37c461ee9bf4e,,NA,blue|green,NA,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,animation_buttons,5,training
2245,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),7696,35,NA,barbara,NA,NA,,Graduated High School,1632385129359,none,67,female,NA,if1_nn,NA,NA,English,NA,NA,6145befa81e37c461ee9bf4e,,NA,none,NA,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,animation_buttons,6,training
2245,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),12917,35,NA,barbara,NA,NA,,Graduated High School,1632385129359,blue|yellow,67,female,NA,if2_nnh,NA,NA,English,NA,NA,6145befa81e37c461ee9bf4e,,NA,blue|yellow,NA,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,animation_buttons,7,training
2245,"EXAMPLE TRIAL<br/><br/>Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",13699,35,<b>Bob</b>: The YELLOW block will fall.,barbara,,,,Graduated High School,1632385129359,picture1,67,female,example,example-test-trials,example_test_trials1,example_test_trials2,English,stimuli/img/example_test_trials1.png,stimuli/img/example_test_trials2.png,6145befa81e37c461ee9bf4e,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,1,test-example
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9463,35,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,barbara,,,,Graduated High School,1632385129359,picture1,67,female,group2,trial7,if1_nn,if2_nnh,English,stimuli/img/group2/if1_nn.png,stimuli/img/group2/if2_nnh.png,6145befa81e37c461ee9bf4e,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,1,control-physics
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",14799,35,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",barbara,exhaustive,non-exhaustive,,Graduated High School,1632385129359,none,67,female,group2,trial18,if1_un,if1_uu,English,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,6145befa81e37c461ee9bf4e,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,2,critical
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12901,35,<b>Bob</b>: The CONS and the ANT block will fall.,barbara,,,,Graduated High School,1632385129359,picture2,67,female,group1,trial8,if1_nn,if1_hn,English,stimuli/img/group1/if1_nn.png,stimuli/img/group1/if1_hn.png,6145befa81e37c461ee9bf4e,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,3,control-physics
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",13150,35,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",barbara,exhaustive,non-exhaustive,,Graduated High School,1632385129359,picture1,67,female,group2,trial14,if2_unn,if2_unu,English,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if2_unu.png,6145befa81e37c461ee9bf4e,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,4,critical
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10662,35,<b>Bob</b>: NEITHER the YELLOW NOR the CONS block will fall.,barbara,,,,Graduated High School,1632385129359,picture1,67,female,group2,trial9,if2_nnn,if2_nnh,English,stimuli/img/group2/if2_nnn.png,stimuli/img/group2/if2_nnh.png,6145befa81e37c461ee9bf4e,if_ant_yellow,<b>Ann</b>: What happens if the YELLOW block falls?,,picture1,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,5,control-physics
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9542,35,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",barbara,exhaustive,non-exhaustive,,Graduated High School,1632385129359,none,67,female,group1,trial1,if1_un,if2_unu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,6145befa81e37c461ee9bf4e,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,6,critical
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5511,35,<b>Bob</b>: The CONS block will fall.,barbara,,,,Graduated High School,1632385129359,picture1,67,female,group2,trial11,independent_edge_nh,independent_edge_nn,English,stimuli/img/group2/independent_edge_nh.png,stimuli/img/group2/independent_edge_nn.png,6145befa81e37c461ee9bf4e,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,7,control-random
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9439,35,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",barbara,exhaustive,non-exhaustive,,Graduated High School,1632385129359,picture1,67,female,group1,trial5,if2_unn,if1_uu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,6145befa81e37c461ee9bf4e,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,8,critical
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7591,35,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,barbara,,,,Graduated High School,1632385129359,picture2,67,female,group1,trial12,if1_hn,if1_nn,English,stimuli/img/group1/if1_hn.png,stimuli/img/group1/if1_nn.png,6145befa81e37c461ee9bf4e,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,9,control-random
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",13518,35,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",barbara,exhaustive,non-exhaustive,,Graduated High School,1632385129359,picture1,67,female,group2,trial17,if1_un,if1_uu,English,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,6145befa81e37c461ee9bf4e,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,10,critical
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8798,35,<b>Bob</b>: The CONS block will NOT fall.,barbara,,,,Graduated High School,1632385129359,picture2,67,female,group1,trial10,independent_edge_nh,independent_edge_nn,English,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,6145befa81e37c461ee9bf4e,if_cons,<b>Ann</b>: What happens if the CONS block falls?,,picture2,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,11,control-random
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8302,35,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",barbara,exhaustive,non-exhaustive,,Graduated High School,1632385129359,none,67,female,group1,trial16,if1_un,if1_uu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if1_uu.png,6145befa81e37c461ee9bf4e,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,12,critical
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9015,35,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",barbara,exhaustive,non-exhaustive,,Graduated High School,1632385129359,none,67,female,group1,trial4,if2_unn,if1_uu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,6145befa81e37c461ee9bf4e,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,13,critical
2245,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10207,35,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",barbara,exhaustive,non-exhaustive,,Graduated High School,1632385129359,none,67,female,group1,trial3,if1_un,if2_unu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,6145befa81e37c461ee9bf4e,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 09:12:12 GMT+0100 (British Summer Time),1632384732611,6.612466666666666,image_selection,14,critical
